,X_timestamp,beat_hostname,enrichment_branch_name,system_memory_actual_free,system_memory_actual_used_bytes,system_memory_actual_used_pct,system_memory_free,system_memory_swap_free,system_memory_swap_used_bytes,system_memory_swap_used_pct,system_memory_used_bytes,system_memory_used_pct,system_diskio_io_time,system_diskio_read_count,system_diskio_read_time,system_diskio_write_bytes,system_diskio_write_count,system_diskio_write_time,system_cpu_idle_pct,system_cpu_iowait_pct,system_cpu_irq_pct,system_cpu_nice_pct,system_cpu_softirq_pct,system_cpu_steal_pct,system_cpu_system_pct,system_cpu_total_pct,system_cpu_user_pct,HBOS
0,131253,136,17,9.92,5.971,37.57,9.92,8.92,7.971,47.19,5.971,37.57,0,0,0,0.0,0,0,3.57,0,0,0,0,0,0.26,0.43,0.17,28.213744545186007
1,131125,28,3,11.33,4.561,28.7,11.33,11.338,5.553,32.87,4.561,28.7,0,0,0,0.0,0,0,3.84,0,0,0,0,0,0.12,0.16,0.04,27.074798923909114
2,131022,41,5,11.061,4.83,30.39,11.061,12.808,5.957999999999999,31.75,4.83,30.39,0,0,0,0.0,0,0,3.9,0,0,0,0,0,0.07,0.1,0.03,24.726981211200197
3,131333,186,21,10.38,5.511,34.68,10.38,10.334000000000001,6.557,38.82,5.511,34.68,0,0,0,0.0,0,0,3.93,0,0,0,0,0,0.06,0.08,0.02,22.260262716880295
4,131202,159,20,12.503,3.388,21.32,12.503,13.556,3.335,19.75,3.388,21.32,0,0,0,6.4510000000000005,0,0,3.73,0,0,0,0,0,0.23,0.27,0.04,21.516732398570632
5,131012,44,5,12.262,3.6289999999999996,22.84,12.262,13.013,3.878,22.96,3.6289999999999996,22.84,0,0,0,4.0,0,0,3.6,0,0,0,0,0,0.31,0.4,0.1,21.270664471690285
6,131238,86,10,10.498,5.393,33.94,10.498,12.460999999999999,6.305,33.6,5.393,33.94,0,0,0,0.0,0,0,3.94,0,0,0,0,0,0.05,0.06,0.01,20.650586233671667
7,131055,80,9,10.835,5.056,31.82,10.835,10.55,6.341,37.54,5.056,31.82,0,0,0,0.0,0,0,3.95,0,0,0,0,0,0.04,0.05,0.01,20.31296243573123
8,131343,127,15,11.710999999999999,4.18,26.3,11.710999999999999,12.786,4.105,24.3,4.18,26.3,0,0,0,0.0,0,0,3.96,0,0,0,0,0,0.04,0.04,0.0,20.052808415489462
9,131158,115,14,11.481,4.41,27.75,11.481,12.095999999999998,4.795,28.39,4.41,27.75,0,0,0,0.0,0,0,3.96,0,0,0,0,0,0.03,0.04,0.01,19.965658239770562
10,131105,76,8,11.122,4.769,30.01,11.122,12.128,4.763,28.2,4.769,30.01,0,0,0,0.0,0,0,3.96,0,0,0,0,0,0.03,0.04,0.01,19.965658239770562
11,131121,172,22,11.415999999999999,4.475,28.16,11.415999999999999,12.513,4.378,25.92,4.475,28.16,0,0,0,0.0,0,0,3.96,0,0,0,0,0,0.03,0.04,0.01,19.965658239770562
12,131054,45,5,12.550999999999998,3.34,21.02,12.550999999999998,13.645,3.2460000000000004,19.22,3.34,21.02,0,0,0,0.0,0,0,3.68,0,0,0,0,0,0.22,0.32,0.11,19.400715322112315
13,131022,179,23,1.179,2.7119999999999997,69.7,1.179,4.064,3.715,47.76,2.7119999999999997,69.7,0,0,0,5.0,0,0,3.94,0,0,0,0,0,0.05,0.06,0.01,18.501119916228
14,131126,191,21,12.520999999999999,3.37,21.21,12.520999999999999,15.228,3.5380000000000003,18.85,3.37,21.21,0,0,0,0.0,0,0,3.84,0,0,0,0,0,0.15,0.16,0.02,17.343990397320635
15,131310,5,1,12.079,3.812,23.99,12.079,12.802,4.0889999999999995,24.21,3.812,23.99,0,0,0,0.0,0,0,3.9,0,0,0,0,0,0.08,0.1,0.02,17.15477110658818
16,131459,161,20,12.071,3.82,24.04,12.071,14.939,3.827,20.39,3.82,24.04,0,0,0,0.0,0,0,3.9,0,0,0,0,0,0.07,0.1,0.03,16.726148894356303
17,131247,31,3,12.507,3.384,21.29,12.507,13.669,3.222,19.08,3.384,21.29,0,0,0,0.0,0,0,3.81,0,0,0,0,0,0.1,0.19,0.09,16.718880134447982
18,131225,60,7,11.915999999999999,3.975,25.01,11.915999999999999,12.874,4.0169999999999995,23.78,3.975,25.01,0,0,0,0.0,0,0,3.97,0,0,0,0,0,0.03,0.03,0.01,15.485203789579943
19,131329,174,22,11.834000000000001,4.0569999999999995,25.53,11.834000000000001,12.952,3.9389999999999996,23.32,4.0569999999999995,25.53,0,0,0,0.0,0,0,3.96,0,0,0,0,0,0.04,0.04,0.0,15.376257545279293
20,131252,29,3,12.790999999999999,3.1,19.51,12.790999999999999,13.84,3.051,18.06,3.1,19.51,0,0,0,7.648,0,0,3.86,0,0,0,0,0,0.11,0.14,0.03,14.075668081518218
21,131200,160,20,12.755999999999998,3.135,19.73,12.755999999999998,13.812999999999999,3.0780000000000003,18.23,3.135,19.73,0,0,0,0.0,0,0,3.84,0,0,0,0,0,0.12,0.16,0.04,13.839017507776399
22,131041,180,23,12.954,2.937,18.48,12.954,14.093,2.798,16.57,2.937,18.48,0,0,0,64.0,0,0,3.87,0,0,0,0,0,0.1,0.13,0.02,13.372033924476325
23,131316,156,20,13.234000000000002,2.657,16.72,13.234000000000002,14.238,2.653,15.71,2.657,16.72,0,0,0,0.0,0,0,3.59,0,0,0,0,0,0.31,0.41,0.1,13.159467517271773
24,131049,46,5,12.623,3.2680000000000002,20.57,12.623,13.704,3.187,18.87,3.2680000000000002,20.57,0,0,0,4.047,1,0,3.9,0,0,0,0,0,0.08,0.1,0.02,12.931457255787693
25,131242,26,3,12.706,3.185,20.04,12.706,13.71,3.181,18.83,3.185,20.04,0,0,0,0.0,0,0,3.8,0,0,0,0,0,0.06,0.2,0.15,12.71908649968116
26,131428,182,23,13.118,2.773,17.45,13.118,14.173,2.718,16.09,2.773,17.45,0,0,0,4.4510000000000005,0,0,3.9,0,0,0,0,0,0.08,0.1,0.03,12.343181150378795
27,131333,2,1,12.097999999999999,3.793,23.87,12.097999999999999,12.940999999999999,3.95,23.38,3.793,23.87,0,0,0,0.0,0,0,3.95,0,0,0,0,0,0.05,0.06,0.01,12.299048505632056
28,131336,71,7,11.962,3.929,24.73,11.962,13.009,3.8819999999999997,22.98,3.929,24.73,0,0,0,0.0,0,0,3.97,0,0,0,0,0,0.02,0.03,0.01,12.25112938396442
29,131059,42,5,12.21,3.681,23.16,12.21,13.187000000000001,3.7039999999999997,21.93,3.681,23.16,0,0,0,0.0,0,0,3.95,0,0,0,0,0,0.04,0.05,0.01,12.146438342425897
30,131058,114,13,12.43,3.4610000000000003,21.78,12.43,13.485,3.406,20.17,3.4610000000000003,21.78,0,0,0,0.0,0,0,3.97,0,0,0,0,0,0.02,0.03,0.01,11.98051540915037
31,131200,177,23,13.022,2.8689999999999998,18.06,13.022,14.054,2.8369999999999997,16.8,2.8689999999999998,18.06,0,0,0,0.0,0,0,3.87,0,0,0,0,0,0.12,0.13,0.02,11.844141016230411
32,131451,103,12,12.556,3.335,20.98,12.556,13.679,3.2119999999999997,19.01,3.335,20.98,0,0,0,25.333000000000002,0,0,3.96,0,0,0,0,0,0.03,0.04,0.01,11.451429500272878
33,131126,77,8,12.591,3.3,20.77,12.591,13.669,3.222,19.07,3.3,20.77,0,0,0,2.0,0,0,3.93,0,0,0,0,0,0.05,0.07,0.02,11.022275529358406
34,131051,30,3,13.436,2.455,15.45,13.436,14.421,2.47,14.62,2.455,15.45,0,0,0,5.182,0,0,3.52,0,0,0,0,0,0.39,0.48,0.09,10.343285942966624
35,131124,147,18,13.452,2.439,15.35,13.452,14.536,2.355,13.94,2.439,15.35,0,0,0,34.25,0,0,3.85,0,0,0,0,0,0.14,0.15,0.02,10.21985764992638
