,X_timestamp,beat_hostname,enrichment_branch_name,system_memory_actual_free,system_memory_actual_used_bytes,system_memory_actual_used_pct,system_memory_free,system_memory_swap_free,system_memory_swap_used_bytes,system_memory_swap_used_pct,system_memory_used_bytes,system_memory_used_pct,system_diskio_io_time,system_diskio_read_count,system_diskio_read_time,system_diskio_write_bytes,system_diskio_write_count,system_diskio_write_time,system_cpu_idle_pct,system_cpu_iowait_pct,system_cpu_irq_pct,system_cpu_nice_pct,system_cpu_softirq_pct,system_cpu_steal_pct,system_cpu_system_pct,system_cpu_total_pct,system_cpu_user_pct,HBOS
54,130811,145,18,13.052,2.839,17.87,13.052,15.960999999999999,2.805,14.95,2.839,17.87,0,0,0,0.0,0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,7.7117095547561805
55,130911,25,3,12.993,2.898,18.24,12.993,15.753,3.014,16.06,2.898,18.24,0,0,0,0.0,0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,7.683939521906446
56,130825,69,7,13.552999999999999,2.338,14.71,13.552999999999999,14.59,2.301,13.62,2.338,14.71,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,7.575799407445145
57,130553,118,14,13.0,2.891,18.19,13.0,15.878,2.888,15.39,2.891,18.19,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,7.508913805609781
58,130845,185,22,12.992,2.8989999999999996,18.24,12.992,13.988,2.903,17.19,2.8989999999999996,18.24,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,7.4834091117389505
59,130820,54,6,13.37,2.521,15.87,13.37,14.412,2.479,14.68,2.521,15.87,0,0,0,4.0,0,0,3.84,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.02,7.373552918075967
60,130714,48,6,13.507,2.384,15.0,13.507,14.453,2.438,14.43,2.384,15.0,0,0,0,0.0,0,0,3.85,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.05,7.185511777309683
61,130708,20,2,13.465,2.426,15.27,13.465,14.550999999999998,2.34,13.85,2.426,15.27,0,0,0,0.0,0,0,3.88,0.0,0.0,0.0,0.0,0.0,0.08,0.12,0.04,7.1504973685594715
62,130721,154,19,13.229000000000001,2.662,16.75,13.229000000000001,16.203,2.563,13.66,2.662,16.75,0,0,0,0.0,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.02,7.094049065669748
63,130547,82,9,13.484000000000002,2.407,15.14,13.484000000000002,16.392,2.374,12.65,2.407,15.14,0,0,0,5.647,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,6.929917521952623
64,130909,3,1,13.306,2.585,16.27,13.306,14.347000000000001,2.544,15.06,2.585,16.27,0,0,0,4.762,0,0,3.96,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.01,6.9057799822195465
65,130626,139,17,13.154000000000002,2.737,17.22,13.154000000000002,14.257,2.634,15.59,2.737,17.22,0,0,0,0.0,0,0,3.97,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,6.849941481632818
66,130714,144,18,13.242,2.6489999999999996,16.67,13.242,16.131,2.635,14.04,2.6489999999999996,16.67,0,0,0,0.0,0,0,3.95,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.02,6.686419721838625
67,130753,27,3,13.265999999999998,2.625,16.52,13.265999999999998,14.33,2.5610000000000004,15.16,2.625,16.52,0,0,0,0.0,0,0,3.94,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.02,6.4466947226692985
